Date,Close
1/2/2008,289.2
1/3/2008,289.3
1/4/2008,282.4
1/7/2008,282.6
1/8/2008,271.4
1/9/2008,274.9
1/10/2008,281.1
1/11/2008,285.6
1/14/2008,290.6
1/15/2008,269.4
1/16/2008,262.4
1/17/2008,249.6
1/18/2008,244.5
1/22/2008,244
1/23/2008,263.6
1/24/2008,273.3
1/25/2008,266.4
1/28/2008,276.5
1/29/2008,279.1
1/30/2008,278.8
1/31/2008,281.7
2/1/2008,296.9
2/4/2008,292.2
2/5/2008,270.5
2/6/2008,269.2
2/7/2008,267
2/8/2008,260.3
2/11/2008,258.1
2/12/2008,262.1
2/13/2008,263.4
2/14/2008,257.4
2/15/2008,254.8
2/19/2008,253.2
2/20/2008,254.9
2/21/2008,250.5
2/22/2008,251.2
2/25/2008,247.4
2/26/2008,249.5
2/27/2008,257.2
2/28/2008,250.1
2/29/2008,237.1
3/3/2008,230.9
3/4/2008,221
3/5/2008,221.5
3/6/2008,211.7
3/7/2008,209.1
3/10/2008,196.9
3/11/2008,214.9
3/12/2008,212.1
3/13/2008,210.7
3/14/2008,197.8
3/17/2008,186.2
3/18/2008,207.1
3/19/2008,204.1
3/20/2008,225
3/24/2008,232.7
3/25/2008,234.2
3/26/2008,220.5
3/27/2008,217.9
3/28/2008,208.3
3/31/2008,214.2
4/1/2008,238.4
4/2/2008,240.2
4/3/2008,243.6
4/4/2008,240.8
4/7/2008,246
4/8/2008,237.6
4/9/2008,235.8
4/10/2008,237.1
4/11/2008,233.6
4/14/2008,225.1
4/15/2008,228
4/16/2008,234.4
4/17/2008,240.3
4/18/2008,251.1
4/21/2008,250.3
4/22/2008,251.2
4/23/2008,246.3
4/24/2008,257.6
4/25/2008,266
4/28/2008,268.1
4/29/2008,263.2
4/30/2008,252.7
5/1/2008,259.9
5/2/2008,263.9
5/5/2008,257.5
5/6/2008,258.7
5/7/2008,244.8
5/8/2008,241
5/9/2008,236.3
5/12/2008,236.4
5/13/2008,230.3
5/14/2008,232.5
5/15/2008,237.3
5/16/2008,231.2
5/19/2008,229.9
5/20/2008,221.1
5/21/2008,210.6
5/22/2008,217.2
5/23/2008,211.2
5/27/2008,216.6
5/28/2008,216
5/29/2008,220.4
5/30/2008,218.9
6/2/2008,214.6
6/3/2008,214.2
6/4/2008,210.8
6/5/2008,212.2
6/6/2008,200.6
6/9/2008,196
6/10/2008,202.6
6/11/2008,192.1
6/12/2008,198.9
6/13/2008,204.8
6/16/2008,208.3
6/17/2008,204.6
6/18/2008,204
6/19/2008,201.7
6/20/2008,193
6/23/2008,185.5
6/24/2008,188.5
6/25/2008,188.5
6/26/2008,176.7
6/27/2008,172.5
6/30/2008,167.6
7/1/2008,171.3
7/2/2008,168.4
7/3/2008,168.2
7/7/2008,164
7/8/2008,173.9
7/9/2008,164.4
7/10/2008,162.8
7/11/2008,161.9
7/14/2008,152.2
7/15/2008,145.6
7/16/2008,164.7
7/17/2008,179.7
7/18/2008,193.5
7/21/2008,196.9
7/22/2008,208.9
7/23/2008,211.2
7/24/2008,190.6
7/25/2008,188.5
7/28/2008,174.3
7/29/2008,184.5
7/30/2008,188.1
7/31/2008,186.9
8/1/2008,188.7
8/4/2008,188.3
8/5/2008,199.2
8/6/2008,197
8/7/2008,184.7
8/8/2008,193.9
8/11/2008,198.2
8/12/2008,185.4
8/13/2008,178.1
8/14/2008,180.8
8/15/2008,185.5
8/18/2008,176.2
8/19/2008,171.9
8/20/2008,174.9
8/21/2008,174.7
8/22/2008,181.4
8/25/2008,176.1
8/26/2008,178.4
8/27/2008,181.2
8/28/2008,190.8
8/29/2008,189.9
9/2/2008,191.1
9/3/2008,196.1
9/4/2008,183
9/5/2008,190.7
9/8/2008,203.2
9/9/2008,188.8
9/10/2008,186.8
9/11/2008,186.1
9/12/2008,179.6
9/15/2008,152.4
9/16/2008,157.5
9/17/2008,140.3
9/18/2008,166.5
9/19/2008,206.5
9/22/2008,200.1
9/23/2008,199.9
9/24/2008,189.6
9/25/2008,194.1
9/26/2008,201.5
9/29/2008,177.5
9/30/2008,205.1
10/1/2008,230
10/2/2008,225
10/3/2008,183.5
10/6/2008,174.1
10/7/2008,151.5
10/8/2008,144
10/9/2008,129.3
10/10/2008,141.1
10/13/2008,157.5
10/14/2008,186.2
10/15/2008,162.3
10/16/2008,159
10/17/2008,148.8
10/20/2008,150.9
10/21/2008,141.8
10/22/2008,133.2
10/23/2008,131.1
10/24/2008,121.4
10/27/2008,117.3
10/28/2008,134.7
10/29/2008,129.1
10/30/2008,131.1
10/31/2008,136.5
11/3/2008,139.9
11/4/2008,146.8
