Date,Close
5/6/2016,64.03
5/13/2016,63.68
5/20/2016,63.62
5/27/2016,65.67
6/3/2016,65.07
6/10/2016,65.58
6/17/2016,63.88
6/24/2016,63
7/1/2016,64.77
7/8/2016,65.88
7/15/2016,67.51
7/22/2016,67.79
7/29/2016,70.76
8/5/2016,71.18
8/12/2016,70.15
8/19/2016,70.44
8/26/2016,70.49
9/2/2016,71.67
9/9/2016,68.98
9/16/2016,69.47
9/23/2016,69.46
9/30/2016,67.54
10/7/2016,67.03
10/14/2016,67.24
10/21/2016,66.18
10/28/2016,64.09
11/4/2016,64.68
11/11/2016,66.44
11/18/2016,65.85
11/25/2016,65.69
12/2/2016,63.88
12/9/2016,68.62
12/16/2016,68.06
12/23/2016,67.17
12/30/2016,67.12
1/6/2017,68.46
1/13/2017,67.71
1/20/2017,67.36
1/27/2017,68.36
2/3/2017,70.34
2/10/2017,69.77
2/17/2017,71.51
2/24/2017,71.45
3/3/2017,71.09
3/10/2017,70.96
3/17/2017,70.88
3/24/2017,69.85
3/31/2017,69.45
4/7/2017,69.22
4/13/2017,68.11
4/21/2017,69.91
4/28/2017,68.87
5/5/2017,67.91
5/12/2017,67.55
5/19/2017,67.44
5/26/2017,67.58
6/2/2017,67.5
6/9/2017,70.54
6/16/2017,71.16
6/23/2017,69.86
6/30/2017,71.49
7/7/2017,71.63
7/14/2017,71.06
7/21/2017,72.74
7/28/2017,74.37
8/4/2017,75.11
8/11/2017,75.5
8/18/2017,74.91
8/25/2017,75.75
9/1/2017,75.37
9/8/2017,74.35
9/15/2017,74.75
9/22/2017,76.42
9/29/2017,77.57
10/6/2017,73.9
10/13/2017,74.34
10/20/2017,72.92
10/27/2017,72.34
11/3/2017,72.4
11/10/2017,73.57
11/17/2017,75.95
11/24/2017,77.25
12/1/2017,79.26
12/8/2017,78.78
12/15/2017,77.51
12/22/2017,76.09
12/29/2017,76.83
