Date,Close
1/4/2008,282.4
1/11/2008,285.6
1/18/2008,244.5
1/25/2008,266.4
2/1/2008,296.9
2/8/2008,260.3
2/15/2008,254.8
2/22/2008,251.2
2/29/2008,237.1
3/7/2008,209.1
3/14/2008,197.8
3/20/2008,225
3/28/2008,208.3
4/4/2008,240.8
4/11/2008,233.6
4/18/2008,251.1
4/25/2008,266
5/2/2008,263.9
5/9/2008,236.3
5/16/2008,231.2
5/23/2008,211.2
5/30/2008,218.9
6/6/2008,200.6
6/13/2008,204.8
6/20/2008,193
6/27/2008,172.5
7/3/2008,168.2
7/11/2008,161.9
7/18/2008,193.5
7/25/2008,188.5
8/1/2008,188.7
8/8/2008,193.9
8/15/2008,185.5
8/22/2008,181.4
8/29/2008,189.9
9/5/2008,190.7
9/12/2008,179.6
9/19/2008,206.5
9/26/2008,201.5
10/3/2008,183.5
10/10/2008,141.1
10/17/2008,148.8
10/24/2008,121.4
10/31/2008,136.5
11/7/2008,118.2
11/14/2008,95.2
11/21/2008,37.7
11/28/2008,82.9
12/5/2008,77.1
12/12/2008,77
12/19/2008,70.2
12/26/2008,67.3
1/2/2009,71.4
1/9/2009,67.5
1/16/2009,35
1/23/2009,34.7
1/30/2009,35.5
2/6/2009,39.1
2/13/2009,34.9
2/20/2009,19.5
2/27/2009,15
3/6/2009,10.3
3/13/2009,17.8
3/20/2009,26.2
3/27/2009,26.2
4/3/2009,28.5
4/9/2009,30.4
4/17/2009,36.5
4/24/2009,31.9
5/1/2009,29.7
5/8/2009,40.2
5/15/2009,34.8
5/22/2009,36.7
5/29/2009,37.2
6/5/2009,34.6
6/12/2009,34.7
6/19/2009,31.7
6/26/2009,30.3
7/3/2009,28.8
7/10/2009,25.9
7/17/2009,30.2
7/24/2009,27.3
7/31/2009,31.7
8/7/2009,38.5
8/14/2009,40.4
8/21/2009,47
8/28/2009,52.3
9/4/2009,48.5
9/11/2009,46.1
9/18/2009,42.6
9/25/2009,43.8
10/2/2009,45.2
10/9/2009,46.3
10/16/2009,45.9
10/23/2009,44.6
10/30/2009,40.9
11/6/2009,40.6
11/13/2009,40.5
11/20/2009,42
11/27/2009,40.6
12/4/2009,40.6
12/11/2009,39.5
12/18/2009,34
12/24/2009,33.5
12/31/2009,33.1
1/8/2010,35.9
1/15/2010,34.2
1/22/2010,32.5
1/29/2010,33.2
2/5/2010,32.2
2/12/2010,31.8
2/19/2010,34.2
2/26/2010,34
3/5/2010,35
3/12/2010,39.7
3/19/2010,39
3/26/2010,43.1
4/1/2010,41.8
4/9/2010,45.5
4/16/2010,45.6
4/23/2010,48.6
